"Product","City","Channel","Price","Brand","Prod.Type","Date"
"Prod. 43","City 2","Channel 2",18,"Brand 4","Prod. Type 7","Date3"
"Prod. 43","City 2","Channel 2",19.9,"Brand 4","Prod. Type 7","Date3"
"Prod. 43","City 2","Channel 2",35,"Brand 4","Prod. Type 7","Date3"
"Prod. 43","City 3","Channel 2",17,"Brand 4","Prod. Type 7","Date3"
"Prod. 43","City 3","Channel 2",20,"Brand 4","Prod. Type 7","Date3"
"Prod. 37","City 5","Channel 1",20,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 5","Channel 1",23,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 5","Channel 1",23,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 5","Channel 1",20,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 5","Channel 1",20,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 5","Channel 1",22,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 5","Channel 1",26,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 5","Channel 1",25,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 5","Channel 1",25,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 5","Channel 1",22,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 4","Channel 1",19,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 4","Channel 1",23,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 1","Channel 1",20,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 1","Channel 1",25,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 1","Channel 1",25,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 1","Channel 1",23,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 2","Channel 1",17,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 2","Channel 1",24,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 2","Channel 1",18.75,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 2","Channel 1",20,"Brand 6","Prod. Type 7","Date3"
"Prod. 37","City 1","Channel 4",19,"Brand 6","Prod. Type 7","Date3"
"Prod. 46","City 5","Channel 1",33,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 5","Channel 1",25,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 5","Channel 1",25,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 5","Channel 1",25,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 5","Channel 1",23,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 5","Channel 1",28,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 5","Channel 1",32,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 5","Channel 1",27,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 5","Channel 1",22,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 4","Channel 1",23,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 4","Channel 1",30,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 4","Channel 1",23,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 1","Channel 1",26,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 1","Channel 1",30,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 1","Channel 1",23,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 2","Channel 1",25,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 2","Channel 1",28,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 2","Channel 1",23.9,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 2","Channel 1",24,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 2","Channel 1",35,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 3","Channel 1",28,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 3","Channel 1",28,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 3","Channel 1",29,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 3","Channel 1",24,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 3","Channel 1",34,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 1","Channel 2",25,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 1","Channel 2",28,"Brand 5","Prod. Type 7","Date3"
"Prod. 46","City 4","Channel 5",27,"Brand 5","Prod. Type 7","Date3"
"Prod. 49","City 3","Channel 1",34,"Brand 3","Prod. Type 7","Date3"
"Prod. 40","City 3","Channel 1",29,"Brand 1","Prod. Type 7","Date3"
"Prod. 40","City 3","Channel 1",40,"Brand 1","Prod. Type 7","Date3"
"Prod. 40","City 1","Channel 5",29,"Brand 1","Prod. Type 7","Date3"
"Prod. 59","City 5","Channel 1",11.5,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 1",11.75,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 1",10,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 1",12,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 4","Channel 1",18,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 1",20,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 1",18,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 1",11,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 1",12,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 1",12,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 1",11,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 2","Channel 1",12,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 2","Channel 1",12,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 2","Channel 1",11,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 2","Channel 1",11.5,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 2","Channel 1",14,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 1",11.25,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 1",11.5,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 1",14.8,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 1",12.5,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 1",12,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 2",11,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 2",12.45,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 2",12,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 2",14.95,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 2",12.1,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 2",10.5,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 2",10.5,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 2",15.9,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 2",11.25,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 2",10.45,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 2","Channel 2",12.95,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 2","Channel 2",9.95,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 2","Channel 2",10,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 2",11.35,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 2",10.95,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 2",13.8,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 2",12,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 2",11,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 3","Channel 2",11.5,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 3",11.5,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 3",11.25,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 3",11.95,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 3",11.25,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 6",13.25,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 6",13.75,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 6",16,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 5","Channel 6",12.25,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 6",13.1,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 6",14,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 6",11.5,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 6",12.45,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 6",12.5,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 6",13,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 6",13.25,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 1","Channel 6",17,"Brand 4","Prod. Type 10","Date3"
"Prod. 59","City 2","Channel 6",10.45,"Brand 4","Prod. Type 10","Date3"
"Prod. 60","City 5","Channel 1",11.5,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 5","Channel 1",12.5,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 5","Channel 1",10.5,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 5","Channel 1",9,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 5","Channel 1",11.25,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 1","Channel 1",10,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 2","Channel 1",12.95,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 3","Channel 1",11,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 3","Channel 1",12,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 5","Channel 2",11.95,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 5","Channel 2",10.25,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 5","Channel 3",11,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 5","Channel 6",12.4,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 1","Channel 6",12.6,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 1","Channel 6",13.5,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 1","Channel 6",11.25,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 1","Channel 6",16.75,"Brand 4","Prod. Type 11","Date3"
"Prod. 60","City 2","Channel 6",13.8,"Brand 4","Prod. Type 11","Date3"
"Prod. 51","City 5","Channel 1",18.3,"Brand 6","Prod. Type 10","Date3"
"Prod. 51","City 1","Channel 1",20,"Brand 6","Prod. Type 10","Date3"
"Prod. 51","City 2","Channel 1",13.5,"Brand 6","Prod. Type 10","Date3"
"Prod. 51","City 2","Channel 1",11,"Brand 6","Prod. Type 10","Date3"
"Prod. 51","City 2","Channel 1",11.5,"Brand 6","Prod. Type 10","Date3"
"Prod. 51","City 2","Channel 1",11,"Brand 6","Prod. Type 10","Date3"
"Prod. 51","City 2","Channel 1",13.5,"Brand 6","Prod. Type 10","Date3"
"Prod. 51","City 2","Channel 1",10.6,"Brand 6","Prod. Type 10","Date3"
"Prod. 51","City 3","Channel 2",17,"Brand 6","Prod. Type 10","Date3"
"Prod. 51","City 3","Channel 2",12.5,"Brand 6","Prod. Type 10","Date3"
"Prod. 51","City 3","Channel 2",13,"Brand 6","Prod. Type 10","Date3"
"Prod. 52","City 5","Channel 1",11,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 4","Channel 1",9.5,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 4","Channel 1",9.5,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 2","Channel 1",12.95,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 5","Channel 2",9.95,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 5","Channel 2",9.5,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 5","Channel 2",12.85,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 5","Channel 2",17.45,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 4","Channel 2",13.45,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 3","Channel 2",14.5,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 5","Channel 3",10,"Brand 6","Prod. Type 11","Date3"
"Prod. 52","City 5","Channel 3",14.5,"Brand 6","Prod. Type 11","Date3"
"Prod. 53","City 5","Channel 1",9.5,"Brand 6","Prod. Type 12","Date3"
"Prod. 53","City 1","Channel 1",11,"Brand 6","Prod. Type 12","Date3"
"Prod. 53","City 1","Channel 6",11.25,"Brand 6","Prod. Type 12","Date3"
"Prod. 63","City 5","Channel 1",11.5,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 5","Channel 1",13,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 5","Channel 1",11.5,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 4","Channel 1",14.8,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 1","Channel 1",20,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 1","Channel 1",11,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 1","Channel 1",12,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 2","Channel 1",11.75,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 2","Channel 1",13.65,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 2","Channel 1",12,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 2","Channel 1",13.5,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 2","Channel 1",14.75,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 3","Channel 1",11.5,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 3","Channel 1",14,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 3","Channel 1",12,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 3","Channel 1",12,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 3","Channel 1",12,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 5","Channel 2",11,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 3","Channel 2",13.4,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 5","Channel 5",12.7,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 5","Channel 5",10.3,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 3","Channel 5",10.9,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 5","Channel 3",12.5,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 5","Channel 3",11.75,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 3","Channel 3",14.25,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 3","Channel 3",14.25,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 5","Channel 6",16,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 1","Channel 6",16.65,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 1","Channel 6",14.9,"Brand 5","Prod. Type 10","Date3"
"Prod. 63","City 2","Channel 6",14.75,"Brand 5","Prod. Type 10","Date3"
"Prod. 65","City 5","Channel 1",15,"Brand 5","Prod. Type 12","Date3"
"Prod. 65","City 5","Channel 1",20,"Brand 5","Prod. Type 12","Date3"
"Prod. 65","City 5","Channel 1",12.5,"Brand 5","Prod. Type 12","Date3"
"Prod. 65","City 5","Channel 1",14.5,"Brand 5","Prod. Type 12","Date3"
"Prod. 65","City 5","Channel 1",13,"Brand 5","Prod. Type 12","Date3"
"Prod. 65","City 5","Channel 1",16,"Brand 5","Prod. Type 12","Date3"
"Prod. 65","City 1","Channel 1",14.5,"Brand 5","Prod. Type 12","Date3"
"Prod. 65","City 2","Channel 1",13.9,"Brand 5","Prod. Type 12","Date3"
"Prod. 65","City 3","Channel 1",12.5,"Brand 5","Prod. Type 12","Date3"
"Prod. 65","City 5","Channel 5",12.7,"Brand 5","Prod. Type 12","Date3"
"Prod. 65","City 4","Channel 5",11.9,"Brand 5","Prod. Type 12","Date3"
"Prod. 67","City 1","Channel 2",11,"Brand 3","Prod. Type 10","Date3"
"Prod. 67","City 1","Channel 5",10.8,"Brand 3","Prod. Type 10","Date3"
"Prod. 67","City 2","Channel 3",10.75,"Brand 3","Prod. Type 10","Date3"
"Prod. 67","City 3","Channel 3",11,"Brand 3","Prod. Type 10","Date3"
"Prod. 71","City 1","Channel 1",11,"Brand 3","Prod. Type 10","Date3"
"Prod. 71","City 1","Channel 1",10,"Brand 3","Prod. Type 10","Date3"
"Prod. 71","City 3","Channel 1",12,"Brand 3","Prod. Type 10","Date3"
"Prod. 71","City 1","Channel 6",13,"Brand 3","Prod. Type 10","Date3"
"Prod. 68","City 1","Channel 6",11.5,"Brand 3","Prod. Type 11","Date3"
"Prod. 55","City 5","Channel 1",12.5,"Brand 1","Prod. Type 10","Date3"
"Prod. 55","City 5","Channel 1",14.95,"Brand 1","Prod. Type 10","Date3"
"Prod. 55","City 5","Channel 1",9,"Brand 1","Prod. Type 10","Date3"
"Prod. 55","City 1","Channel 1",12,"Brand 1","Prod. Type 10","Date3"
"Prod. 55","City 2","Channel 1",13.5,"Brand 1","Prod. Type 10","Date3"
"Prod. 55","City 2","Channel 1",12.5,"Brand 1","Prod. Type 10","Date3"
"Prod. 55","City 2","Channel 1",12.9,"Brand 1","Prod. Type 10","Date3"
"Prod. 55","City 3","Channel 1",14.5,"Brand 1","Prod. Type 10","Date3"
"Prod. 55","City 5","Channel 2",10.75,"Brand 1","Prod. Type 10","Date3"
"Prod. 55","City 1","Channel 2",14.5,"Brand 1","Prod. Type 10","Date3"
"Prod. 55","City 5","Channel 3",12.74,"Brand 1","Prod. Type 10","Date3"
"Prod. 56","City 5","Channel 1",8.5,"Brand 1","Prod. Type 11","Date3"
"Prod. 56","City 3","Channel 1",13,"Brand 1","Prod. Type 11","Date3"
"Prod. 56","City 3","Channel 1",13.4,"Brand 1","Prod. Type 11","Date3"
"Prod. 56","City 1","Channel 2",9.75,"Brand 1","Prod. Type 11","Date3"
"Prod. 56","City 1","Channel 2",14.3,"Brand 1","Prod. Type 11","Date3"
"Prod. 56","City 5","Channel 3",10.2,"Brand 1","Prod. Type 11","Date3"
"Prod. 56","City 5","Channel 3",9.75,"Brand 1","Prod. Type 11","Date3"
"Prod. 73","City 5","Channel 1",14,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 5","Channel 1",14.8,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 2","Channel 1",14,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 2","Channel 1",13.65,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 5","Channel 2",16.25,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 4","Channel 2",12.5,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 4","Channel 2",17.75,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 1","Channel 2",12.5,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 5","Channel 5",9.75,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 4","Channel 5",12,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 4","Channel 5",10.65,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 2","Channel 5",13.6,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 2","Channel 5",11.5,"Brand 2","Prod. Type 10","Date3"
"Prod. 73","City 2","Channel 5",10.68,"Brand 2","Prod. Type 10","Date3"
"Prod. 74","City 5","Channel 1",11.5,"Brand 2","Prod. Type 11","Date3"
"Prod. 74","City 4","Channel 1",9.75,"Brand 2","Prod. Type 11","Date3"
"Prod. 74","City 4","Channel 1",11.15,"Brand 2","Prod. Type 11","Date3"
"Prod. 74","City 4","Channel 1",10.25,"Brand 2","Prod. Type 11","Date3"
"Prod. 74","City 1","Channel 1",12,"Brand 2","Prod. Type 11","Date3"
"Prod. 74","City 1","Channel 1",11.5,"Brand 2","Prod. Type 11","Date3"
"Prod. 74","City 5","Channel 2",9.95,"Brand 2","Prod. Type 11","Date3"
"Prod. 74","City 1","Channel 2",11.5,"Brand 2","Prod. Type 11","Date3"
"Prod. 74","City 5","Channel 3",10.75,"Brand 2","Prod. Type 11","Date3"
"Prod. 74","City 1","Channel 6",11,"Brand 2","Prod. Type 11","Date3"
"Prod. 62","City 4","Channel 1",22,"Brand 4","Prod. Type 13","Date3"
"Prod. 62","City 2","Channel 1",25.5,"Brand 4","Prod. Type 13","Date3"
"Prod. 62","City 1","Channel 6",29.95,"Brand 4","Prod. Type 13","Date3"
"Prod. 62","City 1","Channel 6",34,"Brand 4","Prod. Type 13","Date3"
"Prod. 66","City 4","Channel 1",24.9,"Brand 5","Prod. Type 13","Date3"
"Prod. 66","City 2","Channel 1",27.5,"Brand 5","Prod. Type 13","Date3"
"Prod. 66","City 1","Channel 2",16.5,"Brand 5","Prod. Type 13","Date3"
"Prod. 66","City 1","Channel 6",22,"Brand 5","Prod. Type 13","Date3"
"Prod. 70","City 3","Channel 1",19.1,"Brand 3","Prod. Type 13","Date3"
"Prod. 70","City 1","Channel 6",16.25,"Brand 3","Prod. Type 13","Date3"
"Prod. 77","City 2","Channel 1",24,"Brand 2","Prod. Type 13","Date3"
"Prod. 57","City 1","Channel 6",30.9,"Brand 1","Prod. Type 12","Date3"
"Prod. 3","City 1","Channel 3",12,"Brand 6","Prod. Type 2","Date2"
"Prod. 18","City 1","Channel 3",16.2,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 3",14.9,"Brand 4","Prod. Type 3","Date2"
"Prod. 21","City 1","Channel 3",11.6,"Brand 5","Prod. Type 2","Date2"
"Prod. 13","City 1","Channel 3",18,"Brand 4","Prod. Type 3","Date2"
"Prod. 18","City 1","Channel 3",15,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 3",14,"Brand 4","Prod. Type 3","Date2"
"Prod. 1","City 1","Channel 3",15,"Brand 6","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 3",21.9,"Brand 4","Prod. Type 3","Date2"
"Prod. 18","City 1","Channel 3",21.9,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 3",19.9,"Brand 4","Prod. Type 3","Date2"
"Prod. 22","City 1","Channel 3",28.9,"Brand 5","Prod. Type 5","Date2"
"Prod. 13","City 1","Channel 3",15,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 3",18.5,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 3",16,"Brand 4","Prod. Type 3","Date2"
"Prod. 16","City 1","Channel 4",35,"Brand 4","Prod. Type 5","Date2"
"Prod. 13","City 1","Channel 4",23,"Brand 4","Prod. Type 3","Date2"
"Prod. 4","City 1","Channel 4",34,"Brand 6","Prod. Type 5","Date2"
"Prod. 1","City 1","Channel 4",28,"Brand 6","Prod. Type 3","Date2"
"Prod. 22","City 1","Channel 4",36,"Brand 5","Prod. Type 5","Date2"
"Prod. 22","City 1","Channel 4",38,"Brand 5","Prod. Type 5","Date2"
"Prod. 1","City 1","Channel 4",30,"Brand 6","Prod. Type 3","Date2"
"Prod. 22","City 1","Channel 1",49,"Brand 5","Prod. Type 5","Date2"
"Prod. 16","City 1","Channel 7",26.5,"Brand 4","Prod. Type 5","Date2"
"Prod. 14","City 1","Channel 7",19,"Brand 4","Prod. Type 6","Date2"
"Prod. 13","City 1","Channel 7",16,"Brand 4","Prod. Type 3","Date2"
"Prod. 16","City 1","Channel 7",19.2,"Brand 4","Prod. Type 5","Date2"
"Prod. 14","City 1","Channel 7",14.9,"Brand 4","Prod. Type 6","Date2"
"Prod. 18","City 1","Channel 7",14.95,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 7",12.9,"Brand 4","Prod. Type 3","Date2"
"Prod. 28","City 1","Channel 7",20.6,"Brand 3","Prod. Type 5","Date2"
"Prod. 14","City 1","Channel 7",16,"Brand 4","Prod. Type 6","Date2"
"Prod. 18","City 1","Channel 7",14.45,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 7",13.37,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 7",8.84,"Brand 4","Prod. Type 3","Date2"
"Prod. 16","City 1","Channel 7",26,"Brand 4","Prod. Type 5","Date2"
"Prod. 18","City 1","Channel 7",17,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 7",17,"Brand 4","Prod. Type 3","Date2"
"Prod. 3","City 1","Channel 7",10,"Brand 6","Prod. Type 2","Date2"
"Prod. 31","City 1","Channel 5",40,"Brand 2","Prod. Type 6","Date2"
"Prod. 22","City 1","Channel 5",37.51,"Brand 5","Prod. Type 5","Date2"
"Prod. 18","City 1","Channel 4",24.5,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 1","Channel 4",21.9,"Brand 4","Prod. Type 3","Date2"
"Prod. 4","City 1","Channel 4",29.3,"Brand 6","Prod. Type 5","Date2"
"Prod. 22","City 1","Channel 4",35,"Brand 5","Prod. Type 5","Date2"
"Prod. 13","City 1","Channel 4",27.9,"Brand 4","Prod. Type 3","Date2"
"Prod. 1","City 1","Channel 4",29,"Brand 6","Prod. Type 3","Date2"
"Prod. 3","City 1","Channel 4",13,"Brand 6","Prod. Type 2","Date2"
"Prod. 30","City 1","Channel 4",20,"Brand 2","Prod. Type 3","Date2"
"Prod. 1","City 1","Channel 4",29.9,"Brand 6","Prod. Type 3","Date2"
"Prod. 13","City 5","Channel 3",20,"Brand 4","Prod. Type 3","Date2"
"Prod. 16","City 5","Channel 3",25,"Brand 4","Prod. Type 5","Date2"
"Prod. 14","City 5","Channel 3",18,"Brand 4","Prod. Type 6","Date2"
"Prod. 13","City 5","Channel 3",17,"Brand 4","Prod. Type 3","Date2"
"Prod. 2","City 5","Channel 3",19,"Brand 6","Prod. Type 6","Date2"
"Prod. 30","City 5","Channel 3",18.5,"Brand 2","Prod. Type 3","Date2"
"Prod. 13","City 5","Channel 3",17.22,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 5","Channel 3",15.9,"Brand 4","Prod. Type 3","Date2"
"Prod. 3","City 5","Channel 3",9.99,"Brand 6","Prod. Type 2","Date2"
"Prod. 13","City 5","Channel 3",16,"Brand 4","Prod. Type 3","Date2"
"Prod. 16","City 5","Channel 3",26.9,"Brand 4","Prod. Type 5","Date2"
"Prod. 18","City 5","Channel 3",32.6,"Brand 4","Prod. Type 3","Date2"
"Prod. 13","City 5","Channel 3",18.9,"Brand 4","Prod. Type 3","Date2"
"Prod. 10","City 5","Channel 3",34.3,"Brand 1","Prod. Type 5","Date2"
"Prod. 8","City 5","Channel 3",25.5,"Brand 1","Prod. Type 6","Date2"
"Prod. 7","City 5","Channel 3",24.2,"Brand 1","Prod. Type 3","Date2"
"Prod. 22","City 5","Channel 3",47.2,"Brand 5","Prod. Type 5","Date2"
"Prod. 34","City 5","Channel 3",42.2,"Brand 2","Prod. Type 5","Date2"
"Prod. 33","City 5","Channel 3",28.5,"Brand 2","Prod. Type 6","Date2"
